CustomerID,Recency,Frequency,Revenue,Profile
16933.0,0,44,563.23,Medium Profile
16249.0,52,69,1800.07,Medium Profile
14198.0,17,39,701.4,Medium Profile
13989.0,65,41,1266.08,Medium Profile
17930.0,35,39,1740.48,Low Profile
14482.0,17,137,2022.81,Low Profile
14163.0,86,52,2445.91,Medium Profile
12457.0,65,63,2363.23,Medium Profile
13516.0,20,44,1389.41,Medium Profile
18079.0,44,123,3613.15,Low Profile
14700.0,31,112,2195.1,Low Profile
15027.0,30,35,1066.15,Medium Profile
13220.0,77,21,819.2900000000001,Medium Profile
15172.0,8,110,1624.05,Medium Profile
13692.0,24,53,1488.32,Medium Profile
15745.0,18,62,1094.59,Medium Profile
16639.0,30,50,1257.51,Medium Profile
16399.0,18,72,408.02,Medium Profile
14623.0,31,133,886.7,Medium Profile
16628.0,29,117,2188.05,Low Profile
13647.0,9,78,1648.12,Medium Profile
15594.0,15,103,1771.78,Low Profile
13719.0,14,60,1041.68,Medium Profile
16633.0,16,152,2883.1,Low Profile
14152.0,74,49,621.29,Medium Profile
12656.0,16,126,4051.17,Low Profile
17734.0,53,43,700.63,Medium Profile
16103.0,6,48,1429.64,Medium Profile
14626.0,23,122,2791.27,Low Profile
14868.0,2,144,2953.59,Low Profile
18246.0,23,4,596.1,Low Profile
17115.0,7,39,837.5,Medium Profile
12670.0,9,92,2996.05,Medium Profile
14759.0,4,102,1625.97,Medium Profile
16185.0,16,31,529.41,Low Profile
13389.0,10,51,797.96,Medium Profile
17631.0,1,39,528.33,Low Profile
17061.0,73,99,5232.2300000000005,Medium Profile
17109.0,28,116,881.29,Medium Profile
16750.0,44,95,623.93,Medium Profile
14640.0,23,105,2107.38,Low Profile
15237.0,1,99,1412.32,Medium Profile
17436.0,1,9,216.3,Low Profile
13637.0,51,99,804.3,Medium Profile
16418.0,44,95,631.12,Medium Profile
16099.0,49,39,731.9,Medium Profile
16637.0,31,69,1154.47,Medium Profile
14240.0,29,42,890.34,Medium Profile
15952.0,33,84,781.91,Medium Profile
15376.0,39,116,1221.56,Medium Profile
14655.0,7,49,1932.23,Medium Profile
13282.0,17,37,1132.14,Medium Profile
15582.0,24,44,682.9100000000001,Medium Profile
12886.0,67,82,1378.4,Medium Profile
17974.0,24,165,703.99,Medium Profile
13524.0,40,27,680.1800000000001,Medium Profile
15128.0,59,102,1471.0,Medium Profile
16094.0,11,63,1078.23,Medium Profile
14173.0,10,29,450.84,Low Profile
16258.0,44,135,5203.51,Low Profile
14948.0,22,63,1101.97,Medium Profile
17384.0,18,15,336.4,Low Profile
14515.0,17,98,2076.89,Medium Profile
17527.0,53,47,939.37,Medium Profile
17522.0,1,73,1070.71,Medium Profile
13867.0,30,60,1005.09,Medium Profile
17624.0,14,50,843.48,Medium Profile
13450.0,26,71,2043.72,Medium Profile
17423.0,45,26,698.41,Medium Profile
18241.0,9,104,2073.09,Low Profile
15757.0,65,45,714.42,Medium Profile
13365.0,33,128,2225.37,Low Profile
14145.0,46,11,3742.2,Low Profile
18235.0,71,104,1796.48,Medium Profile
13741.0,71,34,668.4300000000001,Medium Profile
12394.0,63,27,1272.48,Medium Profile
18170.0,32,38,980.31,Medium Profile
14005.0,9,84,2874.72,Medium Profile
15561.0,11,27,800.59,Medium Profile
15117.0,14,79,1551.78,Medium Profile
16232.0,43,37,990.88,Medium Profile
17410.0,15,64,1214.72,Medium Profile
13835.0,24,55,834.57,Medium Profile
13427.0,18,29,582.6,Low Profile
13055.0,77,76,1214.41,Medium Profile
13320.0,77,105,1532.2,Medium Profile
16357.0,32,34,658.88,Low Profile
18242.0,71,78,2232.49,Medium Profile
15865.0,40,40,895.13,Medium Profile
14397.0,2,87,2612.96,Medium Profile
12684.0,7,105,2283.63,Low Profile
12592.0,91,18,437.6,Medium Profile
14591.0,14,176,1320.21,Medium Profile
14691.0,30,71,2114.33,Medium Profile
16229.0,86,47,1010.6,Medium Profile
17489.0,58,29,376.64,Medium Profile
13404.0,0,11,252.49,Low Profile
13136.0,55,127,2607.61,Medium Profile
14731.0,46,45,380.02,Medium Profile
15187.0,1,91,4777.18,Medium Profile
17664.0,18,43,604.64,Medium Profile
14883.0,18,53,761.59,Medium Profile
14681.0,70,7,498.95,Medium Profile
14421.0,56,27,813.11,Medium Profile
15489.0,22,50,1134.28,Medium Profile
16184.0,63,45,1158.79,Medium Profile
17932.0,28,90,1331.57,Medium Profile
18221.0,21,64,1041.61,Medium Profile
14853.0,23,9,475.8,Low Profile
17658.0,25,19,595.42,Low Profile
17764.0,50,71,772.55,Medium Profile
14651.0,66,101,653.75,Medium Profile
13601.0,44,99,693.32,Medium Profile
15826.0,55,68,1654.31,Medium Profile
12695.0,6,27,582.1,Low Profile
14342.0,20,21,668.5600000000001,Medium Profile
15440.0,54,62,383.68,Medium Profile
16076.0,2,129,2234.73,Low Profile
16283.0,5,166,1570.81,Medium Profile
16877.0,11,156,846.62,Medium Profile
12674.0,38,83,1970.6,Medium Profile
16642.0,4,34,688.33,Medium Profile
12871.0,83,11,380.64,Medium Profile
14038.0,77,92,1560.38,Medium Profile
17190.0,58,19,444.74,Medium Profile
13456.0,17,63,1766.72,Medium Profile
17898.0,84,28,152.06,Medium Profile
16139.0,18,31,635.41,Low Profile
15730.0,65,70,1120.88,Medium Profile
16266.0,73,61,861.89,Medium Profile
15123.0,6,106,2199.31,Low Profile
17702.0,29,74,1824.37,Medium Profile
13258.0,11,36,672.83,Medium Profile
16987.0,2,128,1616.8,Medium Profile
13417.0,4,28,640.83,Low Profile
17047.0,84,65,1100.9,Medium Profile
15116.0,17,45,1352.75,Medium Profile
17469.0,15,88,1870.97,Medium Profile
15630.0,44,60,1186.35,Medium Profile
16008.0,23,33,478.78,Low Profile
13529.0,78,15,307.76,Medium Profile
12620.0,14,92,1339.41,Medium Profile
15599.0,26,52,761.74,Medium Profile
14859.0,12,58,1353.74,Medium Profile
16463.0,20,82,1422.4,Medium Profile
15791.0,43,75,1612.69,Medium Profile
13658.0,9,108,2639.17,Low Profile
14551.0,17,10,186.23,Low Profile
17166.0,38,12,206.34,Low Profile
13308.0,22,54,1385.51,Medium Profile
18287.0,42,70,1837.28,Medium Profile
18150.0,31,37,566.58,Low Profile
16690.0,71,12,225.58,Medium Profile
13555.0,73,135,4098.88,Medium Profile
16038.0,7,26,471.78,Low Profile
13972.0,70,15,190.25,Medium Profile
13657.0,10,16,382.14,Low Profile
14837.0,89,108,1649.5,Medium Profile
14921.0,29,78,1316.07,Medium Profile
16341.0,24,77,1971.87,Medium Profile
12360.0,51,129,2662.06,Medium Profile
13546.0,11,97,621.09,Medium Profile
18160.0,56,39,638.0600000000001,Medium Profile
15434.0,7,55,1041.48,Medium Profile
13213.0,56,90,1520.58,Medium Profile
17521.0,29,45,723.2099999999999,Medium Profile
14593.0,21,151,617.15,Low Profile
14287.0,7,9,176.63,Low Profile
12562.0,7,168,3781.74,Low Profile
14522.0,23,17,974.54,Medium Profile
12987.0,73,28,558.7,Medium Profile
16624.0,80,48,810.5699999999999,Medium Profile
18232.0,81,37,592.97,Medium Profile
16369.0,17,117,1545.41,Medium Profile
17345.0,14,83,519.6899999999999,Medium Profile
12876.0,57,85,2218.02,Medium Profile
14451.0,59,105,643.9,Medium Profile
12787.0,9,20,463.66,Low Profile
15863.0,25,18,68.84,Low Profile
14819.0,63,13,272.07,Medium Profile
15163.0,17,29,304.47,Low Profile
15124.0,22,15,184.19,Low Profile
12473.0,28,167,3928.05,Low Profile
16969.0,38,42,650.41,Medium Profile
14597.0,10,47,866.24,Medium Profile
13917.0,49,18,272.04,Low Profile
14389.0,64,45,1043.46,Medium Profile
15184.0,28,62,402.2,Medium Profile
18135.0,28,20,681.9100000000001,Medium Profile
13437.0,13,167,3408.06,Low Profile
16239.0,56,19,414.2,Medium Profile
14500.0,87,7,356.85,Medium Profile
16880.0,30,174,1491.43,Medium Profile
13435.0,4,101,3809.89,Low Profile
13131.0,22,44,1073.3,Medium Profile
16682.0,4,30,1028.0,Medium Profile
15073.0,9,54,1043.41,Medium Profile
16298.0,22,27,598.2,Low Profile
12535.0,91,34,716.35,Medium Profile
16825.0,38,28,775.1800000000001,Medium Profile
12380.0,21,104,2724.81,Low Profile
13643.0,30,28,519.44,Low Profile
15969.0,2,20,666.1,Low Profile
13283.0,59,7,93.66,Medium Profile
17828.0,22,67,1820.09,Medium Profile
15743.0,15,86,775.96,Medium Profile
17414.0,43,6,778.0,Medium Profile
14561.0,75,69,1080.76,Medium Profile
16872.0,76,7,680.02,Medium Profile
16358.0,0,109,2027.5,Low Profile
15238.0,28,50,1071.99,Medium Profile
13115.0,11,120,2294.78,Low Profile
17360.0,16,125,568.24,Low Profile
13510.0,0,115,1791.56,Low Profile
12406.0,21,105,3415.3,Low Profile
16892.0,0,97,518.19,Medium Profile
17169.0,57,54,835.78,Medium Profile
15252.0,35,44,740.78,Medium Profile
17731.0,78,67,1240.11,Medium Profile
12694.0,69,37,869.67,Medium Profile
16107.0,17,31,3204.1600000000003,Low Profile
17483.0,64,21,414.04,Medium Profile
15679.0,23,110,781.28,Medium Profile
15267.0,21,11,1717.36,Low Profile
17797.0,21,111,780.43,Medium Profile
12409.0,78,109,11072.67,Medium Profile
15411.0,25,98,1348.93,Medium Profile
14984.0,18,39,202.37,Low Profile
12516.0,77,26,1312.06,Medium Profile
13617.0,39,44,544.18,Medium Profile
17289.0,31,104,931.02,Medium Profile
16018.0,38,28,408.9,Low Profile
13761.0,49,70,1070.65,Medium Profile
13517.0,59,141,2128.42,Medium Profile
16342.0,74,15,322.41,Medium Profile
14177.0,85,41,549.46,Medium Profile
16205.0,30,97,757.63,Medium Profile
15036.0,71,119,429.56,Medium Profile
13589.0,14,21,379.65,Low Profile
17579.0,4,50,448.9,Medium Profile
14503.0,2,164,3543.26,Low Profile
16774.0,67,48,661.52,Medium Profile
13384.0,30,152,4151.93,Low Profile
17101.0,9,42,1621.73,Medium Profile
14997.0,45,26,546.1999999999999,Low Profile
17155.0,17,20,251.7,Low Profile
17490.0,0,76,2092.32,Medium Profile
17193.0,35,32,1699.3000000000002,Low Profile
16279.0,20,106,1502.78,Medium Profile
14285.0,20,27,1910.01,Low Profile
13575.0,22,46,732.0699999999999,Medium Profile
17157.0,7,13,319.0,Low Profile
16852.0,9,9,144.91000000000005,Low Profile
15014.0,42,33,257.67,Low Profile
14765.0,28,39,254.11,Low Profile
16869.0,22,127,817.12,Medium Profile
17562.0,13,63,1122.38,Medium Profile
14820.0,20,29,507.29,Low Profile
17299.0,11,55,656.61,Medium Profile
15747.0,12,90,946.64,Medium Profile
15840.0,58,27,355.56,Medium Profile
12904.0,17,71,496.06,Medium Profile
12432.0,42,108,5059.32,Low Profile
17159.0,21,101,1538.88,Medium Profile
15329.0,38,57,1049.7,Medium Profile
12830.0,37,38,6814.64,Low Profile
18252.0,50,94,518.27,Medium Profile
12930.0,77,25,415.8,Medium Profile
14960.0,7,27,221.27,Low Profile
12444.0,20,177,5005.46,Low Profile
12798.0,9,8,6977.04,Low Profile
13849.0,51,101,1537.95,Medium Profile
13780.0,6,57,360.01,Medium Profile
12379.0,81,40,852.24,Medium Profile
12919.0,7,50,1335.19,Medium Profile
12704.0,6,88,2340.84,Medium Profile
17370.0,72,33,446.18,Medium Profile
15253.0,15,53,918.2,Medium Profile
17759.0,16,90,819.96,Medium Profile
12465.0,16,47,742.1899999999999,Medium Profile
12412.0,74,61,1226.88,Medium Profile
12697.0,28,41,957.59,Medium Profile
12615.0,1,105,2291.19,Low Profile
15850.0,18,93,234.88,Medium Profile
15186.0,13,19,411.41,Low Profile
17768.0,7,98,2081.9,Medium Profile
18112.0,11,26,352.69,Low Profile
17386.0,7,28,2686.42,Low Profile
13895.0,27,118,2593.07,Low Profile
16671.0,27,6,1692.27,Low Profile
16824.0,15,26,460.64,Low Profile
16200.0,3,172,1068.87,Medium Profile
17997.0,73,164,1962.46,Medium Profile
14383.0,37,59,1247.69,Medium Profile
13461.0,38,27,1445.0,Medium Profile
17837.0,41,162,1541.23,Medium Profile
15584.0,23,122,720.86,Medium Profile
16589.0,70,33,459.24,Medium Profile
16009.0,21,82,972.11,Medium Profile
18265.0,71,46,801.51,Medium Profile
16861.0,59,6,173.76,Medium Profile
17024.0,44,3,95.85,Low Profile
14034.0,21,86,648.89,Medium Profile
16616.0,14,33,500.42,Low Profile
13109.0,59,47,786.54,Medium Profile
16929.0,3,77,1295.39,Medium Profile
17892.0,55,28,244.1,Medium Profile
15505.0,52,97,3610.96,Medium Profile
13681.0,17,57,827.83,Medium Profile
14493.0,6,120,2383.24,Low Profile
13486.0,77,69,1122.41,Medium Profile
16012.0,34,94,1415.29,Medium Profile
12635.0,89,101,1689.18,Medium Profile
17031.0,11,22,380.35,Low Profile
15901.0,16,111,351.73,Low Profile
15467.0,8,52,524.88,Medium Profile
14690.0,43,48,355.05,Medium Profile
13058.0,24,8,271.40000000000003,Low Profile
12556.0,49,119,599.56,Low Profile
13224.0,59,108,2155.95,Medium Profile
16989.0,6,12,1133.25,Medium Profile
12358.0,1,19,1168.06,Medium Profile
13207.0,14,8,250.26,Low Profile
12722.0,84,53,997.63,Medium Profile
17405.0,0,82,1031.41,Medium Profile
13311.0,3,26,598.57,Low Profile
15051.0,22,142,1383.36,Medium Profile
13669.0,50,9,218.55,Low Profile
14862.0,25,48,841.1999999999999,Medium Profile
16488.0,32,29,498.8,Low Profile
14716.0,42,51,307.51,Medium Profile
14857.0,59,60,1173.12,Medium Profile
15306.0,63,58,1174.35,Medium Profile
15839.0,32,62,1048.49,Medium Profile
13994.0,3,148,2274.14,Low Profile
17554.0,0,88,1952.45,Medium Profile
14332.0,22,25,840.21,Medium Profile
17266.0,1,73,296.58,Medium Profile
13507.0,2,162,2479.16,Low Profile
12589.0,28,35,646.68,Low Profile
16762.0,19,63,1207.24,Medium Profile
13940.0,16,49,839.14,Medium Profile
14029.0,62,15,467.66,Medium Profile
13167.0,18,65,791.33,Medium Profile
17779.0,20,81,650.32,Medium Profile
13991.0,11,82,852.88,Medium Profile
18101.0,10,40,222.4,Low Profile
13827.0,57,92,409.8,Medium Profile
12560.0,4,105,2134.01,Low Profile
18180.0,4,119,1843.75,Low Profile
16149.0,4,18,280.52,Low Profile
14517.0,32,18,330.45,Low Profile
16041.0,30,6,3166.4,Low Profile
12438.0,13,98,2906.85,Medium Profile
13079.0,3,6,220.1,Low Profile
13563.0,83,49,777.53,Medium Profile
15506.0,22,161,972.08,Medium Profile
17724.0,70,40,1033.0,Medium Profile
17703.0,34,55,798.74,Medium Profile
14019.0,46,66,1421.61,Medium Profile
16557.0,23,11,281.85,Low Profile
13814.0,91,57,1579.12,Medium Profile
16364.0,11,52,705.79,Medium Profile
15618.0,32,45,776.851,Medium Profile
13930.0,57,17,337.34,Medium Profile
13379.0,25,97,572.56,Medium Profile
14305.0,70,105,1858.96,Medium Profile
12397.0,35,126,2409.9,Low Profile
15105.0,17,101,2298.93,Low Profile
13813.0,39,69,1366.86,Medium Profile
18237.0,2,61,987.1,Medium Profile
13277.0,15,8,258.4,Low Profile
18127.0,18,46,347.08,Medium Profile
18081.0,35,17,343.45,Low Profile
14511.0,10,68,1314.81,Medium Profile
12716.0,3,69,1053.49,Medium Profile
12981.0,29,20,372.22,Low Profile
13928.0,10,27,464.57,Low Profile
17173.0,4,86,3766.6,Medium Profile
14947.0,71,14,290.82,Medium Profile
12844.0,28,52,325.96000000000004,Medium Profile
14567.0,56,33,1530.36,Medium Profile
14937.0,56,34,1621.88,Medium Profile
12828.0,2,56,1018.71,Medium Profile
13023.0,63,40,689.9,Medium Profile
17788.0,73,5,1117.9,Medium Profile
13805.0,51,13,924.6,Medium Profile
13186.0,39,79,1575.89,Medium Profile
17656.0,72,82,1674.69,Medium Profile
16102.0,41,57,1842.14,Medium Profile
15089.0,9,145,2420.84,Low Profile
12689.0,25,72,1247.61,Medium Profile
14768.0,16,5,192.6,Low Profile
17584.0,6,35,1242.3,Medium Profile
15205.0,84,37,653.24,Medium Profile
14720.0,5,37,663.81,Low Profile
18282.0,7,12,178.05,Low Profile
12610.0,22,106,2099.54,Low Profile
13200.0,18,46,870.09,Medium Profile
16066.0,16,101,1521.04,Medium Profile
15198.0,91,10,193.64,Medium Profile
12865.0,25,95,1568.23,Medium Profile
12885.0,62,71,1175.22,Medium Profile
13016.0,72,47,789.89,Medium Profile
13500.0,22,65,1166.77,Medium Profile
16053.0,32,84,1511.95,Medium Profile
13919.0,58,28,384.81,Medium Profile
12384.0,28,27,585.27,Low Profile
12571.0,39,34,519.61,Low Profile
14116.0,19,72,1382.74,Medium Profile
14495.0,50,6,123.8,Low Profile
15494.0,20,122,1280.58,Medium Profile
15608.0,27,60,1093.68,Medium Profile
17653.0,36,44,1207.56,Medium Profile
17633.0,30,70,1324.84,Medium Profile
15469.0,49,24,538.55,Low Profile
12381.0,4,87,1845.31,Medium Profile
14658.0,4,29,247.15,Low Profile
16836.0,39,11,251.87,Low Profile
15706.0,63,55,1060.56,Medium Profile
15315.0,63,37,570.5,Medium Profile
13159.0,8,120,1429.35,Medium Profile
13189.0,18,29,260.68,Low Profile
17637.0,30,35,547.0600000000001,Low Profile
16734.0,51,52,646.76,Medium Profile
16706.0,36,123,531.35,Low Profile
12962.0,6,16,266.39,Low Profile
17736.0,8,25,377.44,Low Profile
12680.0,0,52,862.81,Medium Profile
14712.0,28,25,917.07,Medium Profile
12991.0,22,31,503.76,Low Profile
12364.0,7,85,1313.1,Medium Profile
16330.0,17,39,251.91,Low Profile
12518.0,0,124,2056.89,Low Profile
15801.0,45,64,1063.95,Medium Profile
16201.0,2,111,1863.47,Low Profile
16555.0,34,17,285.89,Low Profile
14387.0,32,139,1727.6,Low Profile
17073.0,17,174,1446.09,Medium Profile
18147.0,45,7,179.33999999999995,Low Profile
14418.0,3,124,1937.25,Low Profile
12642.0,24,47,1013.26,Medium Profile
16968.0,3,31,439.43,Low Profile
16723.0,90,42,576.4,Medium Profile
13236.0,24,36,744.85,Medium Profile
14050.0,31,54,746.36,Medium Profile
18167.0,22,37,1384.86,Medium Profile
13644.0,15,146,2624.26,Low Profile
17451.0,0,100,1721.4,Low Profile
13812.0,41,36,539.0,Low Profile
14141.0,2,40,915.13,Medium Profile
12492.0,62,20,263.21000000000004,Medium Profile
17183.0,7,73,3347.31,Medium Profile
14869.0,8,70,721.45,Medium Profile
14108.0,30,34,597.91,Low Profile
14660.0,86,30,285.74,Medium Profile
13726.0,38,42,1079.66,Medium Profile
15690.0,3,19,239.76,Low Profile
13276.0,63,30,590.9300000000001,Medium Profile
13147.0,9,4,712.8000000000001,Medium Profile
12739.0,77,38,1013.04,Medium Profile
12794.0,52,45,860.41,Medium Profile
12832.0,31,27,383.03,Low Profile
16674.0,54,93,304.24,Medium Profile
12375.0,10,17,457.5,Low Profile
16173.0,15,84,1418.32,Medium Profile
13434.0,73,10,534.24,Medium Profile
14067.0,63,52,374.7,Medium Profile
13808.0,5,76,1747.66,Medium Profile
15215.0,46,35,734.94,Medium Profile
14335.0,15,60,454.86,Medium Profile
15136.0,2,68,1286.7,Medium Profile
16629.0,73,60,408.63,Medium Profile
18261.0,42,21,324.24,Low Profile
13949.0,2,160,2427.32,Low Profile
14360.0,31,117,2118.03,Low Profile
12526.0,0,71,1316.66,Medium Profile
17481.0,3,82,1255.59,Medium Profile
12685.0,27,157,2863.08,Low Profile
17573.0,28,25,380.6,Low Profile
14452.0,10,60,259.05,Medium Profile
17004.0,45,43,1312.14,Medium Profile
13441.0,91,13,296.64,Medium Profile
13823.0,18,40,957.66,Medium Profile
12879.0,44,10,573.22,Low Profile
16603.0,74,34,482.47,Medium Profile
14824.0,9,29,1127.71,Medium Profile
15652.0,90,21,337.74,Medium Profile
16362.0,31,77,709.99,Medium Profile
15035.0,89,27,252.73,Medium Profile
14508.0,21,55,268.05,Medium Profile
13272.0,30,15,276.56,Low Profile
17317.0,45,9,2600.34,Low Profile
14212.0,89,9,1070.48,Medium Profile
13372.0,89,23,378.64,Medium Profile
18255.0,88,6,103.3,Medium Profile
14250.0,6,111,1904.05,Low Profile
16796.0,88,18,305.62,Medium Profile
15782.0,9,43,2614.74,Medium Profile
12883.0,24,42,703.47,Medium Profile
12965.0,88,108,769.8100000000001,Medium Profile
15533.0,18,83,807.57,Medium Profile
18215.0,88,13,299.34000000000003,Medium Profile
18158.0,8,34,453.4,Low Profile
13375.0,88,37,778.65,Medium Profile
13431.0,66,46,1269.1,Medium Profile
16211.0,88,23,547.02,Medium Profile
12884.0,87,7,309.05,Medium Profile
16141.0,87,30,620.4,Medium Profile
17919.0,87,23,1304.04,Medium Profile
17433.0,87,54,303.16,Medium Profile
13704.0,4,134,2308.06,Low Profile
14020.0,16,39,642.8,Low Profile
14359.0,18,55,912.18,Medium Profile
16451.0,87,14,266.97,Medium Profile
12940.0,54,96,899.69,Medium Profile
15216.0,87,2,96.6,Medium Profile
15522.0,32,56,397.99,Medium Profile
17037.0,87,75,1267.32,Medium Profile
12822.0,70,46,948.88,Medium Profile
15343.0,86,21,364.5,Medium Profile
14753.0,86,30,563.15,Medium Profile
16959.0,86,7,117.35,Medium Profile
18251.0,86,16,4314.72,Medium Profile
13032.0,51,71,1010.18,Medium Profile
12895.0,41,22,372.8,Low Profile
17640.0,86,5,621.66,Medium Profile
13860.0,0,76,1245.9,Medium Profile
12756.0,86,4,112.07999999999998,Medium Profile
18001.0,11,57,415.13,Medium Profile
17728.0,3,165,2876.01,Low Profile
15933.0,20,74,1107.46,Medium Profile
14284.0,30,32,595.25,Low Profile
17347.0,85,1,228.96,Medium Profile
15103.0,30,35,703.36,Medium Profile
13430.0,18,49,679.45,Medium Profile
12566.0,85,19,351.65,Medium Profile
13321.0,71,11,567.36,Medium Profile
13877.0,85,3,117.24,Medium Profile
15272.0,56,63,721.94,Medium Profile
15322.0,85,42,679.68,Medium Profile
17333.0,85,28,494.25,Medium Profile
13518.0,85,36,627.16,Medium Profile
14306.0,50,33,2093.32,Low Profile
17679.0,52,30,1992.11,Medium Profile
16160.0,64,20,1025.44,Medium Profile
15573.0,31,97,591.1899999999999,Medium Profile
14894.0,84,23,655.75,Medium Profile
17434.0,1,134,2373.82,Low Profile
15466.0,84,57,334.53,Medium Profile
15511.0,11,158,900.53,Medium Profile
17846.0,84,1,2033.1,Medium Profile
16189.0,15,11,215.48,Low Profile
15417.0,84,28,508.8,Medium Profile
12995.0,84,3,211.32,Medium Profile
14557.0,84,16,788.38,Medium Profile
16108.0,84,48,842.5,Medium Profile
17144.0,0,48,984.57,Medium Profile
16924.0,20,81,829.89,Medium Profile
15099.0,83,23,410.48,Medium Profile
13323.0,2,21,787.85,Medium Profile
14124.0,83,5,419.58,Medium Profile
15975.0,83,24,371.01,Medium Profile
15523.0,83,10,412.0100000000001,Medium Profile
16878.0,83,3,13.3,Medium Profile
15947.0,82,29,1708.24,Medium Profile
13247.0,17,25,501.12,Low Profile
13566.0,40,169,856.84,Medium Profile
18194.0,81,7,973.84,Medium Profile
16689.0,75,13,422.6,Medium Profile
16438.0,5,132,798.35,Medium Profile
13067.0,81,15,115.46,Medium Profile
16460.0,27,132,811.23,Medium Profile
13325.0,81,12,675.3,Medium Profile
12640.0,23,53,1174.58,Medium Profile
13774.0,81,22,345.0,Medium Profile
12497.0,81,14,1043.1,Medium Profile
12752.0,80,53,4366.78,Medium Profile
15504.0,80,13,52.83,Medium Profile
15500.0,7,68,1131.56,Medium Profile
17557.0,13,34,541.46,Low Profile
13228.0,80,2,358.0,Medium Profile
14356.0,79,33,701.23,Medium Profile
13416.0,43,19,712.5,Medium Profile
17628.0,80,5,75.75,Medium Profile
16527.0,80,14,228.06,Medium Profile
15341.0,80,17,2020.52,Medium Profile
16215.0,80,14,242.35,Medium Profile
14164.0,70,29,1631.77,Medium Profile
15888.0,80,12,168.31,Medium Profile
17564.0,23,49,454.01,Medium Profile
13356.0,79,42,768.24,Medium Profile
12390.0,79,32,549.84,Medium Profile
18228.0,56,30,779.9,Medium Profile
17415.0,79,14,507.84,Medium Profile
13350.0,15,40,979.12,Medium Profile
12550.0,78,57,964.83,Medium Profile
16627.0,78,20,322.8,Medium Profile
17475.0,78,14,194.37,Medium Profile
14951.0,78,20,311.69,Medium Profile
14780.0,54,27,447.68,Medium Profile
14887.0,78,6,1862.0,Medium Profile
15399.0,0,50,815.77,Medium Profile
17466.0,9,41,763.28,Medium Profile
16379.0,3,108,2157.4,Low Profile
17172.0,78,15,317.76,Medium Profile
15239.0,9,49,780.59,Medium Profile
16213.0,78,6,159.0,Medium Profile
15603.0,78,2,48.48,Medium Profile
14261.0,50,52,1163.45,Medium Profile
12657.0,10,47,1643.18,Medium Profile
15571.0,11,57,650.4300000000001,Medium Profile
12936.0,16,62,1063.9,Medium Profile
16236.0,77,20,432.2,Medium Profile
16669.0,23,156,1348.88,Medium Profile
17603.0,77,11,394.72,Medium Profile
15398.0,15,73,1345.53,Medium Profile
12906.0,11,63,2919.81,Medium Profile
17079.0,77,2,118.8,Medium Profile
14125.0,10,166,2720.63,Low Profile
17163.0,21,5,293.1,Low Profile
12952.0,5,79,1387.79,Medium Profile
12579.0,77,29,440.42,Medium Profile
13279.0,77,9,137.75,Medium Profile
12425.0,77,36,777.2,Medium Profile
16715.0,77,19,301.72,Medium Profile
13519.0,77,8,122.75,Medium Profile
12546.0,46,69,1161.5,Medium Profile
15744.0,77,3,34.8,Medium Profile
13127.0,77,15,259.17,Medium Profile
15714.0,11,34,330.03000000000003,Low Profile
17480.0,77,29,511.82,Medium Profile
15763.0,31,61,1086.92,Medium Profile
15075.0,77,27,773.03,Medium Profile
16978.0,77,39,344.33,Medium Profile
14014.0,76,39,505.18,Medium Profile
16240.0,23,135,3718.8,Low Profile
13336.0,76,51,795.12,Medium Profile
14652.0,76,29,114.18,Medium Profile
15807.0,49,48,903.9,Medium Profile
15762.0,64,37,583.75,Medium Profile
15475.0,76,29,454.11,Medium Profile
15978.0,76,49,1098.78,Medium Profile
16485.0,76,42,363.65,Medium Profile
12488.0,9,55,1298.66,Medium Profile
13083.0,3,18,303.75,Low Profile
16169.0,7,85,1822.97,Medium Profile
17506.0,75,14,302.2,Medium Profile
16480.0,75,53,769.29,Medium Profile
17006.0,4,44,781.78,Medium Profile
17498.0,75,17,272.22,Medium Profile
17131.0,4,134,2463.17,Low Profile
13536.0,0,178,3444.39,Low Profile
15429.0,26,82,397.35,Medium Profile
17154.0,74,23,329.34,Medium Profile
16594.0,74,53,181.09,Medium Profile
14757.0,74,19,420.5,Medium Profile
16198.0,74,15,400.681,Medium Profile
13670.0,74,25,349.7,Medium Profile
18066.0,74,10,318.0,Medium Profile
14806.0,74,11,193.39,Medium Profile
12783.0,1,84,2225.91,Medium Profile
13429.0,10,67,1006.8,Medium Profile
15154.0,74,71,254.28,Medium Profile
13390.0,74,13,544.08,Medium Profile
12925.0,4,45,694.05,Medium Profile
13927.0,74,21,348.99,Medium Profile
18205.0,35,32,517.36,Low Profile
14908.0,73,9,277.8,Medium Profile
13639.0,73,40,1033.34,Medium Profile
15958.0,73,7,104.35,Medium Profile
15492.0,27,35,659.4599999999999,Low Profile
15243.0,73,22,316.68,Medium Profile
16468.0,73,2,74.9,Medium Profile
15344.0,0,26,563.94,Low Profile
13866.0,73,7,145.67000000000002,Medium Profile
12612.0,73,19,704.0400000000001,Medium Profile
16999.0,22,23,484.82,Low Profile
13514.0,73,4,152.20000000000002,Medium Profile
13314.0,1,62,775.94,Medium Profile
17805.0,73,10,512.31,Medium Profile
18278.0,73,9,173.9,Medium Profile
13979.0,72,54,869.87,Medium Profile
16181.0,72,11,305.54,Medium Profile
15568.0,2,53,758.29,Medium Profile
16354.0,62,39,395.8,Medium Profile
